code,parent
E00061065,E06000003
E00061155,E06000003
E00061062,E06000003
E00061152,E06000003
E00061063,E06000003
E00061153,E06000003
E00061150,E06000003
E00061061,E06000003
E00061151,E06000003
E00061068,E06000003
E00061158,E06000003
E00061069,E06000003
E00061159,E06000003
E00061336,E06000003
E00061246,E06000003
E00061337,E06000003
E00061247,E06000003
E00174123,E06000003
E00061334,E06000003
E00061244,E06000003
E00174124,E06000003
E00061335,E06000003
E00061245,E06000003
E00174130,E06000003
E00061332,E06000003
E00061242,E06000003
E00061333,E06000003
E00061243,E06000003
E00061330,E06000003
E00061240,E06000003
E00061331,E06000003
E00061241,E06000003
E00174128,E06000003
E00061338,E06000003
E00061248,E06000003
E00061339,E06000003
E00061249,E06000003
E00061426,E06000003
E00061427,E06000003
E00061425,E06000003
E00061422,E06000003
E00061423,E06000003
E00061420,E06000003
E00061421,E06000003
E00061428,E06000003
E00061429,E06000003
E00061166,E06000003
E00061167,E06000003
E00061164,E06000003
E00061165,E06000003
E00061162,E06000003
E00061160,E06000003
E00061161,E06000003
E00061168,E06000003
E00061169,E06000003
E00061036,E06000003
E00061346,E06000003
E00061037,E06000003
E00061347,E06000003
E00061034,E06000003
E00061344,E06000003
E00061345,E06000003
E00061032,E06000003
E00061342,E06000003
E00061033,E06000003
E00061343,E06000003
E00061030,E06000003
E00061340,E06000003
E00061031,E06000003
E00061341,E06000003
E00061038,E06000003
E00061348,E06000003
E00061039,E06000003
E00061216,E06000003
E00061297,E06000003
E00061217,E06000003
E00061296,E06000003
E00061214,E06000003
E00061295,E06000003
E00061294,E06000003
E00061293,E06000003
E00061213,E06000003
E00061292,E06000003
E00061210,E06000003
E00061291,E06000003
E00061211,E06000003
E00061290,E06000003
E00061218,E06000003
E00061299,E06000003
E00061219,E06000003
E00061298,E06000003
E00061136,E06000003
E00061046,E06000003
E00061047,E06000003
E00061134,E06000003
E00061044,E06000003
E00061045,E06000003
E00061132,E06000003
E00061042,E06000003
E00061133,E06000003
E00061043,E06000003
E00061130,E06000003
E00061040,E06000003
E00061131,E06000003
E00061041,E06000003
E00061138,E06000003
E00061139,E06000003
E00061049,E06000003
E00061316,E06000003
E00061397,E06000003
E00174120,E06000003
E00061396,E06000003
E00061227,E06000003
E00061314,E06000003
E00061395,E06000003
E00061224,E06000003
E00061394,E06000003
E00061225,E06000003
E00061393,E06000003
E00061222,E06000003
E00061313,E06000003
E00061392,E06000003
E00061223,E06000003
E00061310,E06000003
E00061391,E06000003
E00061220,E06000003
