code,parent
E02001346,UKD71
E02001466,UKD73
E02001464,UKD73
E02001465,UKD73
E02001462,UKD73
E02001463,UKD73
E02001460,UKD73
E02001461,UKD73
E02001446,UKD73
E02001447,UKD73
E02001444,UKD73
E02001445,UKD73
E02001442,UKD73
E02001443,UKD73
E02001440,UKD73
E02001441,UKD73
E02001448,UKD73
E02001449,UKD73
E02001456,UKD73
E02001457,UKD73
E02001454,UKD73
E02001455,UKD73
E02001452,UKD73
E02001453,UKD73
E02001450,UKD73
E02001451,UKD73
E02001458,UKD73
E02001459,UKD73
E02001429,UKD73
E02001436,UKD73
E02001437,UKD73
E02001434,UKD73
E02001435,UKD73
E02001432,UKD73
E02001433,UKD73
E02001430,UKD73
E02001431,UKD73
E02001438,UKD73
E02001439,UKD73
E02001467,UKD74
E02001468,UKD74
E02001469,UKD74
E02001476,UKD74
E02001477,UKD74
E02001474,UKD74
E02001475,UKD74
E02001473,UKD74
E02001470,UKD74
E02001471,UKD74
E02001478,UKD74
E02001479,UKD74
E02001506,UKD74
E02001507,UKD74
E02001504,UKD74
E02001505,UKD74
E02001502,UKD74
E02001503,UKD74
E02001500,UKD74
E02001501,UKD74
E02001508,UKD74
E02001487,UKD74
E02001486,UKD74
E02001485,UKD74
E02001484,UKD74
E02001483,UKD74
E02001482,UKD74
E02001481,UKD74
E02001480,UKD74
E02001489,UKD74
E02001488,UKD74
E02001497,UKD74
E02001496,UKD74
E02001495,UKD74
E02001494,UKD74
E02001493,UKD74
E02001492,UKD74
E02001491,UKD74
E02001490,UKD74
E02001499,UKD74
E02001498,UKD74
E02001472,UKD74
E02002606,UKD61
E02002607,UKD61
E02002604,UKD61
E02002605,UKD61
E02002602,UKD61
E02002603,UKD61
E02002600,UKD61
E02002601,UKD61
E02002608,UKD61
E02002609,UKD61
E02002597,UKD61
E02002596,UKD61
E02002595,UKD61
E02002594,UKD61
E02002593,UKD61
E02002592,UKD61
E02002591,UKD61
E02002590,UKD61
E02002599,UKD61
E02002598,UKD61
E02002614,UKD61
E02002612,UKD61
E02002613,UKD61
E02002610,UKD61
E02002611,UKD61
E02005893,UKF15
E02005892,UKF15
E02005891,UKF15
E02005890,UKF15
E02005899,UKF15
E02005819,UKF15
E02005898,UKF15
E02005886,UKF15
E02005885,UKF15
E02005884,UKF15
E02005883,UKF15
E02005882,UKF15
E02005881,UKF15
E02005880,UKF15
E02005889,UKF15
E02005888,UKF15
E02005848,UKF15
E02005831,UKF15
E02005897,UKF15
E02005896,UKF15
E02005895,UKF15
E02005894,UKF15
E02006903,UKF15
E02005846,UKF15
E02005847,UKF15
E02005844,UKF15
E02005842,UKF15
E02005843,UKF15
E02005840,UKF15
E02005849,UKF15
E02005904,UKF15
E02005905,UKF15
E02005902,UKF15
E02005903,UKF15
E02005900,UKF15
E02005901,UKF15
E02005826,UKF15
E02005827,UKF15
E02005824,UKF15
E02005825,UKF15
E02005822,UKF15
E02005823,UKF15
E02005820,UKF15
E02005821,UKF15
E02005828,UKF15
E02005829,UKF15
E02005836,UKF15
E02005837,UKF15
E02005834,UKF15
E02005835,UKF15
E02005832,UKF15
E02005833,UKF15
E02005830,UKF15
E02005838,UKF15
E02005839,UKF15
E02005887,UKF15
E02004080,UKF13
E02004089,UKF13
E02004088,UKF13
E02004097,UKF13
E02004096,UKF13
E02004095,UKF13
