code,parent
E00001109,E01000235
E00001110,E01000226
E00001111,E01000235
E00001112,E01000226
E00001113,E01000226
E00001114,E01000235
E00001115,E01000226
E00001116,E01000226
E00001117,E01000228
E00001118,E01000228
E00001119,E01000229
E00001120,E01000230
E00001121,E01000229
E00001122,E01000228
E00001123,E01000231
E00001124,E01000230
E00001125,E01000230
E00001126,E01000229
E00001127,E01000231
E00000933,E01000189
E00001180,E01000239
E00000979,E01000201
E00000934,E01000186
E00001047,E01000213
E00000846,E01000170
E00001181,E01000240
E00000980,E01000203
E00000935,E01000191
E00001048,E01000211
E00000847,E01000172
E00001182,E01000241
E00000981,E01000201
E00000936,E01000186
E00001049,E01000213
E00001050,E01000211
E00001051,E01000207
E00001052,E01000207
E00001053,E01000212
E00001054,E01000212
E00001055,E01000212
E00001056,E01000212
E00001057,E01000206
E00001058,E01000214
E00001059,E01000214
E00001060,E01000214
E00001061,E01000221
E00001062,E01000218
E00001063,E01000216
E00001064,E01000216
E00001065,E01000218
E00001066,E01000219
E00001067,E01000216
E00001068,E01000218
E00001069,E01000220
E00001070,E01000219
E00001071,E01000218
E00001072,E01000219
E00001073,E01000220
E00001074,E01000220
E00001075,E01000219
E00001076,E01000221
E00001077,E01000220
E00000982,E01000201
E00000848,E01000173
E00001183,E01000241
E00000983,E01000203
E00000849,E01000173
E00001184,E01000241
E00000984,E01000204
E00000850,E01000172
E00001185,E01000240
E00000985,E01000199
E00000851,E01000174
E00001186,E01000242
E00000986,E01000204
E00000852,E01000173
E00001187,E01000244
E00000987,E01000204
E00000853,E01000174
E00001188,E01000243
E00001189,E01000244
E00001191,E01000239
E00001192,E01000243
E00001193,E01000242
E00001194,E01000241
E00001195,E01000242
E00001196,E01000243
E00001197,E01000241
E00001198,E01000243
E00001199,E01000243
E00001200,E01000238
E00001201,E01000238
E00001202,E01000238
E00001203,E01000239
E00001204,E01000239
E00001205,E01000244
E00001206,E01000251
E00001207,E01000252
E00001208,E01000253
E00001209,E01000254
E00001210,E01000247
E00001211,E01000250
E00001212,E01000251
E00001213,E01000254
E00001214,E01000250
E00001215,E01000254
E00001216,E01000246
E00001217,E01000249
E00001218,E01000249
E00001219,E01000254
E00001220,E01000250
E00001221,E01000249
E00001222,E01000254
E00001223,E01000250
E00001224,E01000248
E00001225,E01000253
E00001226,E01000249
E00001227,E01000247
E00001228,E01000248
E00000937,E01000189
E00000988,E01000204
E00000854,E01000172
E00000989,E01000196
E00000855,E01000174
E00000990,E01000204
E00000856,E01000173
E00000991,E01000196
E00000992,E01000197
E00000993,E01000199
E00000994,E01000196
E00000995,E01000197
E00000996,E01000196
E00000997,E01000198
E00000998,E01000199
E00000999,E01000200
E00001000,E01000200
E00001001,E01000199
E00001002,E01000198
E00001003,E01000198
E00001004,E01000197
E00001005,E01000196
E00001006,E01000198
E00001007,E01000202
E00001008,E01000200
E00001009,E01000196
E00001010,E01000202
E00001011,E01000202
E00001012,E01000213
E00001013,E01000214
E00001014,E01000206
E00001015,E01000206
E00001016,E01000214
E00001017,E01000206
E00001018,E01000210
E00001019,E01000210
E00001020,E01000205
E00001021,E01000211
E00001022,E01000205
E00001023,E01000205
E00001024,E01000210
E00001025,E01000210
E00001026,E01000211
E00001027,E01000210
E00000938,E01000190
E00000857,E01000172
E00000858,E01000174
E00000859,E01000175
E00000860,E01000173
E00000861,E01000175
E00000862,E01000175
E00000863,E01000175
E00000864,E01000166
E00000865,E01000167
E00000866,E01000166
E00000867,E01000167
E00000868,E01000167
E00000869,E01000167
E00000870,E01000179
E00000871,E01000177
E00000872,E01000184
E00000873,E01000183
E00000874,E01000180
E00000875,E01000183
E00000876,E01000180
E00000877,E01000182
E00000939,E01000191
E00000940,E01000191
E00000941,E01000192
E00000942,E01000189
E00000943,E01000189
E00000944,E01000190
E00000945,E01000191
E00000946,E01000189
E00000947,E01000190
E00000948,E01000190
E00000949,E01000192
E00000950,E01000192
E00000951,E01000193
E00000952,E01000192
E00000953,E01000192
E00000954,E01000193
E00000955,E01000194
E00000956,E01000193
E00000957,E01000193
E00000958,E01000194
E00000959,E01000194
E00000960,E01000194
E00000961,E01000195
E00000962,E01000195
E00000963,E01000195
E00000964,E01000195
E00000965,E01000187
E00000966,E01000200
E00000967,E01000203
E00000968,E01000197
E00000969,E01000200
E00000970,E01000198
E00000971,E01000201
E00000972,E01000199
E00000973,E01000197
E00000974,E01000202
E00000975,E01000200
E00000976,E01000203
E00000977,E01000203
E00001532,E01000310
E00001533,E01000310
E00001534,E01000314
E00001535,E01000312
E00001536,E01000314
E00001537,E01000313
E00001538,E01000312
E00001539,E01000314
E00001540,E01000323
E00001541,E01000316
E00001542,E01000319
E00001543,E01000322
E00001544,E01000323
E00001545,E01000324
E00001546,E01000324
E00001547,E01000323
E00001548,E01000315
E00001549,E01000323
E00001550,E01000318
E00001551,E01000318
E00001552,E01000315
E00001553,E01000315
E00001554,E01000317
E00001555,E01000315
E00001556,E01000318
E00001557,E01000318
E00001558,E01000317
E00001559,E01000315
E00001560,E01000318
E00001561,E01000317
E00001562,E01000316
E00001563,E01000317
E00001564,E01000316
E00001565,E01000317
E00001566,E01000319
E00001567,E01000316
E00001568,E01000319
E00001570,E01000319
E00001571,E01000321
E00001572,E01000321
E00001573,E01000320
E00001574,E01000320
E00001575,E01000320
E00001331,E01000265
E00001280,E01000255
E00001482,E01000302
E00001381,E01000283
E00001431,E01000292
E00001576,E01000320
E00001577,E01000321
E00001578,E01000320
E00001579,E01000321
E00001580,E01000322
E00001581,E01000321
E00001582,E01000322
E00001432,E01000293
E00001332,E01000268
E00001281,E01000257
